Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Price,Quantity,Payment_Status,Return_Date,Refund_Amount,Status,Ticket_ID,category,sentiment,urgency,issue_target,top_theme,Date_Logged,complaint_count,Week
100372,2023-11-28,C0005,Accessories,Accessory Bundle,33.76,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100373,2023-11-28,C0024,Accessories,USB-C Cable,16.25,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100374,2023-11-28,C0001,Electronics,Tablet A,798.57,1,Paid,2023-12-04,798.57,Processed,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100375,2023-11-28,C0009,Accessories,Phone Case,35.08,3,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100376,2023-11-28,C0006,Smart Home,NordLock Pro,224.2,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100377,2023-11-28,C0009,Accessories,USB-C Cable,19.51,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100378,2023-11-28,C0229,Accessories,Charger,16.51,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100379,2023-11-28,C0001,Accessories,Accessory Bundle,67.03,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100380,2023-11-28,C0031,Electronics,TV Pro,1007.91,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100381,2023-11-28,C0073,Electronics,Tablet A,565.48,1,Paid,,0.0,,T000061,Refund,Negative,Medium,Product,Not as described,2023-11-29,1,2023-11-27
100382,2023-11-28,C0147,Accessories,Charger,39.53,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100383,2023-11-28,C0237,Smart Home,NordLock Pro,191.92,2,Paid,,0.0,,T000281,"Battery, Technical",Negative,Critical,Product,Battery drains quickly | Lock not responding,2023-12-18,2,2023-11-27
100384,2023-11-28,C0051,Electronics,Tablet A,770.0,1,Paid,,0.0,,T000068,"Delivery, Refund",Negative,Medium,"Product, Service",Product not as described | Stuck delivery tracking,2023-12-13,2,2023-11-27
100385,2023-11-28,C0015,Accessories,Laptop Sleeve,24.0,3,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100386,2023-11-28,C0069,Smart Home,NordPlug,21.62,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100387,2023-11-28,C0001,Accessories,Phone Case,39.44,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100388,2023-11-28,C0001,Electronics,Tablet A,551.33,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100389,2023-11-28,C0001,Smart Home,NordLock Pro,210.88,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100390,2023-11-28,C0002,Accessories,Charger,30.55,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100391,2023-11-28,C0001,Smart Home,NordTherm,93.55,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100392,2023-11-28,C0026,Accessories,Charger,28.59,1,Paid,,0.0,,T000055,Technical,Negative,High,Product,Product not working,2023-11-28,1,2023-11-27
100393,2023-11-28,C0238,Electronics,TV Pro,1338.77,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,2023-11-24,0,2023-11-27
100394,2023-11-28,C0016,Electronics,TV Pro,1256.68,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100395,2023-11-29,C0169,Electronics,NoiseCancel Headphones,180.76,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,2023-11-28,0,2023-11-27
100396,2023-11-29,C0296,Accessories,Accessory Bundle,52.01,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100397,2023-11-29,C0007,Smart Home,NordLock Pro,199.29,1,Pending,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100398,2023-11-29,C0019,Smart Home,NordLock Pro,201.64,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100399,2023-11-29,C0262,Electronics,NoiseCancel Headphones,186.48,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100400,2023-11-29,C0003,Accessories,Laptop Sleeve,36.68,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100401,2023-11-29,C0017,Accessories,Phone Case,10.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100402,2023-11-29,C0022,Electronics,Laptop X,1456.95,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100403,2023-11-29,C0025,Smart Home,NordLock Pro,190.38,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100404,2023-11-29,C0017,Smart Home,NordTherm,83.85,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100405,2023-11-29,C0204,Accessories,Phone Case,24.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100406,2023-11-29,C0143,Electronics,Tablet A,349.95,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100407,2023-11-29,C0001,Electronics,Laptop X,1385.92,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100408,2023-11-29,C0005,Accessories,Laptop Sleeve,44.52,3,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100409,2023-11-29,C0001,Smart Home,NordPlug,21.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100410,2023-11-29,C0026,Accessories,Accessory Bundle,35.78,1,Pending,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100411,2023-11-29,C0065,Electronics,Tablet A,440.32,1,Pending,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100412,2023-11-29,C0053,Electronics,TV Pro,1261.41,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100413,2023-11-29,C0094,Electronics,NoiseCancel Headphones,245.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100414,2023-11-29,C0001,Accessories,Screen Protector,8.16,3,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100415,2023-11-29,C0015,Electronics,NoiseCancel Headphones,327.37,1,Pending,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100416,2023-11-29,C0125,Accessories,Laptop Sleeve,39.4,3,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100417,2023-11-29,C0078,Accessories,Screen Protector,6.53,1,Paid,,0.0,,T000136,Technical,Negative,Critical,App,App not responding,2023-12-08,1,2023-11-27
100418,2023-11-29,C0002,Electronics,Smartphone Z,681.81,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100419,2023-11-29,C0002,Electronics,Laptop X,1724.19,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100420,2023-11-29,C0001,Accessories,Phone Case,18.25,4,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100421,2023-11-29,C0003,Accessories,Screen Protector,14.39,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100422,2023-11-29,C0001,Electronics,Laptop X,1419.85,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100423,2023-11-29,C0021,Accessories,Screen Protector,14.89,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100424,2023-11-29,C0006,Accessories,USB-C Cable,8.8,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100425,2023-11-29,C0002,Accessories,USB-C Cable,8.6,1,Pending,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100426,2023-11-29,C0031,Accessories,Screen Protector,8.27,2,Failed,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100427,2023-11-29,C0001,Electronics,TV Pro,1187.16,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100428,2023-11-29,C0027,Accessories,Accessory Bundle,69.78,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100429,2023-11-29,C0001,Accessories,Laptop Sleeve,26.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100430,2023-11-29,C0099,Electronics,Smartphone Z,1003.81,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100431,2023-11-29,C0310,Smart Home,NordLock Pro,193.31,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100432,2023-11-29,C0006,Smart Home,NordLock Pro,187.29,1,Failed,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100433,2023-11-29,C0027,Electronics,NoiseCancel Headphones,306.26,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100434,2023-11-29,C0005,Electronics,NoiseCancel Headphones,316.48,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100435,2023-11-29,C0008,Accessories,Screen Protector,8.41,3,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100436,2023-11-30,C0001,Electronics,Smartphone Z,759.36,1,Failed,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100437,2023-11-30,C0008,Electronics,Tablet A,326.78,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100438,2023-11-30,C0010,Accessories,Charger,18.93,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100439,2023-11-30,C0001,Smart Home,NordLock Pro,216.05,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100440,2023-11-30,C0012,Accessories,USB-C Cable,11.6,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100441,2023-11-30,C0303,Accessories,Wireless Mouse,23.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100442,2023-11-30,C0001,Electronics,NoiseCancel Headphones,153.0,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100443,2023-11-30,C0009,Electronics,Tablet A,487.7,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100444,2023-11-30,C0001,Accessories,Wireless Mouse,49.02,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100445,2023-11-30,C0001,Accessories,Accessory Bundle,34.98,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100446,2023-11-30,C0026,Smart Home,NordLock Pro,219.4,1,Paid,,0.0,,T000205,Battery,Negative,High,Product,Battery drains fast,2023-12-13,1,2023-11-27
100447,2023-11-30,C0001,Accessories,Accessory Bundle,60.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100448,2023-11-30,C0001,Accessories,Screen Protector,13.04,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100449,2023-11-30,C0003,Smart Home,NordLock Pro,239.22,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100450,2023-11-30,C0002,Accessories,Screen Protector,11.57,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100451,2023-11-30,C0001,Electronics,Laptop X,1369.47,1,Failed,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100452,2023-11-30,C0072,Electronics,Smartphone Z,983.68,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100453,2023-11-30,C0005,Electronics,NoiseCancel Headphones,247.94,1,Paid,,0.0,,T000072,Quality,Negative,Medium,Product,Defective product,2023-11-30,1,2023-11-27
100454,2023-11-30,C0006,Electronics,Smartphone Z,976.8,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100455,2023-11-30,C0117,Smart Home,NordLock Pro,205.04,2,Paid,,0.0,,T000145,Battery,Negative,High,Product,Battery drains fast | Battery drains quickly,2023-12-15,2,2023-11-27
100456,2023-11-30,C0001,Smart Home,NordTherm,105.45,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100457,2023-11-30,C0010,Accessories,Screen Protector,5.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100458,2023-11-30,C0030,Smart Home,NordLock Pro,197.72,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100459,2023-11-30,C0004,Accessories,Phone Case,13.42,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,2023-11-29,0,2023-11-27
100460,2023-11-30,C0002,Electronics,Smartphone Z,1062.04,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100461,2023-11-30,C0076,Electronics,Smartphone Z,989.24,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100462,2023-11-30,C0009,Electronics,Laptop X,1389.57,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100463,2023-11-30,C0013,Accessories,USB-C Cable,8.39,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100464,2023-11-30,C0001,Accessories,Laptop Sleeve,20.0,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100465,2023-11-30,C0081,Accessories,Accessory Bundle,62.27,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100466,2023-11-30,C0002,Electronics,Smartphone Z,916.13,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100467,2023-11-30,C0001,Electronics,Tablet A,359.78,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100468,2023-11-30,C0001,Electronics,TV Pro,958.27,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100469,2023-11-30,C0001,Electronics,NoiseCancel Headphones,260.09,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100470,2023-11-30,C0200,Smart Home,NordLock Pro,189.66,1,Paid,,0.0,,T000280,Refund,Negative,Medium,Product,Defective product return | defective product,2023-12-18,2,2023-11-27
100471,2023-11-30,C0019,Smart Home,NordLock Pro,166.51,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100472,2023-11-30,C0009,Accessories,Phone Case,26.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100473,2023-11-30,C0004,Electronics,NoiseCancel Headphones,316.19,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100474,2023-11-30,C0002,Accessories,Charger,17.37,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100475,2023-11-30,C0222,Electronics,NoiseCancel Headphones,254.73,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100476,2023-11-30,C0016,Smart Home,NordLock Pro,223.28,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100477,2023-11-30,C0001,Smart Home,NordLock Pro,180.1,1,Pending,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100478,2023-11-30,C0003,Electronics,TV Pro,1393.62,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100479,2023-11-30,C0003,Accessories,Accessory Bundle,84.9,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100480,2023-11-30,C0001,Electronics,Laptop X,1688.15,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100481,2023-11-30,C0003,Accessories,Laptop Sleeve,22.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100482,2023-11-30,C0007,Electronics,NoiseCancel Headphones,176.13,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100483,2023-12-01,C0001,Smart Home,NordLock Pro,216.17,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100484,2023-12-01,C0137,Smart Home,NordCam Mini,80.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,2023-11-29,0,2023-11-27
100485,2023-12-01,C0060,Electronics,NoiseCancel Headphones,327.51,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100486,2023-12-01,C0007,Smart Home,NordLock Pro,237.0,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100487,2023-12-01,C0240,Accessories,Accessory Bundle,27.89,1,Paid,2023-12-05,27.89,Processed,T000149,Battery,Negative,Medium,Product,Battery drains quickly,2023-12-09,1,2023-11-27
100488,2023-12-01,C0003,Smart Home,NordTherm,109.04,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100489,2023-12-01,C0015,Electronics,Tablet A,559.0,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100490,2023-12-01,C0001,Accessories,Laptop Sleeve,34.29,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100491,2023-12-01,C0001,Accessories,Accessory Bundle,45.49,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100492,2023-12-01,C0025,Electronics,TV Pro,1384.66,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100493,2023-12-01,C0260,Accessories,Charger,36.46,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100494,2023-12-01,C0059,Accessories,Wireless Mouse,46.58,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100495,2023-12-01,C0004,Electronics,Smartphone Z,732.26,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100496,2023-12-01,C0032,Electronics,NoiseCancel Headphones,282.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100497,2023-12-01,C0224,Electronics,TV Pro,1627.15,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100498,2023-12-01,C0013,Accessories,Screen Protector,9.2,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100499,2023-12-01,C0068,Electronics,Tablet A,461.35,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100500,2023-12-01,C0002,Smart Home,NordLock Pro,214.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100501,2023-12-01,C0002,Electronics,NoiseCancel Headphones,234.74,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100502,2023-12-01,C0038,Accessories,Accessory Bundle,55.24,3,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100503,2023-12-01,C0122,Smart Home,NordLock Pro,207.18,1,Paid,,0.0,,T000150,"Battery, Delivery, Refund, Technical",Negative,High,"App, Product, Service",Refund request | Battery drains quickly | refund request | Delivery tracking issue | App connection issue | WiFi pairing issue,2023-12-21,6,2023-11-27
100504,2023-12-01,C0037,Accessories,Charger,42.66,1,Paid,,0.0,,T000075,Delivery,Negative,Medium,Service,Delivery delay,2023-12-01,1,2023-11-27
100505,2023-12-01,C0007,Electronics,TV Pro,1489.54,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100506,2023-12-01,C0057,Accessories,Screen Protector,7.12,1,Paid,,0.0,,T000087,Quality,Negative,Medium,Product,Defective product,2023-12-03,1,2023-11-27
100507,2023-12-01,C0196,Electronics,Tablet A,376.91,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100508,2023-12-01,C0001,Smart Home,NordLock Pro,207.91,2,Pending,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100509,2023-12-01,C0015,Accessories,USB-C Cable,16.14,1,Paid,,0.0,,T000079,Delivery,Negative,Medium,Service,stuck delivery,2023-12-01,1,2023-11-27
100510,2023-12-01,C0001,Accessories,Laptop Sleeve,30.16,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100511,2023-12-01,C0001,Accessories,Laptop Sleeve,42.01,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100512,2023-12-01,C0042,Electronics,TV Pro,1179.0,1,Paid,,0.0,,T000232,"Battery, Delivery, Quality, Refund, Technical",Negative,Critical,"App, Product, Service",Refund request | Broken product | Lock offline error | Battery lifespan issue | Delayed delivery | Late delivery | Battery drains quickly | App offline access | App connection failure | Return for refund,2023-12-20,10,2023-11-27
100513,2023-12-01,C0001,Smart Home,NordPlug,18.39,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100514,2023-12-01,C0095,Electronics,Laptop X,1623.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100515,2023-12-02,C0243,Electronics,Tablet A,533.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100516,2023-12-02,C0003,Accessories,Screen Protector,12.0,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100517,2023-12-02,C0117,Accessories,Phone Case,33.43,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100518,2023-12-02,C0003,Smart Home,NordTherm,105.63,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100519,2023-12-02,C0001,Accessories,USB-C Cable,9.35,3,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100520,2023-12-02,C0021,Accessories,USB-C Cable,10.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100521,2023-12-02,C0002,Smart Home,NordPlug,16.97,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100522,2023-12-02,C0003,Accessories,Charger,39.36,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100523,2023-12-02,C0025,Electronics,Smartphone Z,940.92,1,Paid,,0.0,,T000169,"Battery, Technical",Negative,Critical,"App, Product",App unresponsive | battery drains quickly | Lock not responding,2023-12-20,3,2023-11-27
100524,2023-12-02,C0104,Accessories,Wireless Mouse,18.15,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100525,2023-12-02,C0001,Electronics,Smartphone Z,899.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100526,2023-12-02,C0010,Smart Home,NordLock Pro,196.94,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100527,2023-12-02,C0028,Smart Home,NordLock Pro,219.22,1,Failed,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100528,2023-12-02,C0239,Accessories,Wireless Mouse,33.63,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100529,2023-12-02,C0017,Electronics,Tablet A,326.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100530,2023-12-02,C0005,Accessories,USB-C Cable,18.78,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100531,2023-12-02,C0004,Accessories,Wireless Mouse,23.82,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100532,2023-12-02,C0078,Smart Home,NordLock Pro,185.66,2,Failed,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100533,2023-12-02,C0034,Accessories,Laptop Sleeve,32.3,3,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100534,2023-12-02,C0018,Accessories,Screen Protector,12.97,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,2023-11-30,0,2023-11-27
100535,2023-12-02,C0001,Smart Home,NordLock Pro,220.39,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100536,2023-12-02,C0001,Accessories,USB-C Cable,14.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100537,2023-12-02,C0030,Electronics,NoiseCancel Headphones,290.46,1,Paid,,0.0,,T000089,Delivery,Negative,Medium,Service,Delayed delivery,2023-12-03,1,2023-11-27
100538,2023-12-02,C0007,Accessories,Accessory Bundle,82.45,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100539,2023-12-02,C0008,Electronics,TV Pro,1326.47,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100540,2023-12-02,C0035,Electronics,TV Pro,978.66,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100541,2023-12-02,C0020,Accessories,Wireless Mouse,58.32,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100542,2023-12-02,C0077,Accessories,Laptop Sleeve,41.1,1,Pending,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100543,2023-12-02,C0270,Smart Home,NordLock Pro,190.15,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100544,2023-12-02,C0001,Accessories,USB-C Cable,15.85,4,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100545,2023-12-02,C0032,Electronics,Laptop X,1364.71,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100546,2023-12-02,C0079,Accessories,USB-C Cable,9.98,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100547,2023-12-02,C0038,Accessories,Charger,24.9,2,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100548,2023-12-02,C0001,Electronics,TV Pro,1184.65,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100549,2023-12-02,C0001,Smart Home,NordLock Pro,190.1,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100550,2023-12-02,C0016,Accessories,Wireless Mouse,40.97,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100551,2023-12-02,C0200,Electronics,Tablet A,445.23,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100552,2023-12-02,C0145,Electronics,TV Pro,1419.0,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100553,2023-12-02,C0019,Smart Home,NordLock Pro,188.09,1,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
100554,2023-12-02,C0003,Accessories,Accessory Bundle,84.79,4,Paid,,0.0,,,No complaints,Neutral,Low,None,No issues,,0,2023-11-27
